State,County,Perc.Fair.Poor.Health,Physically.Unhealthy.Days,Mentally.Unhealthy.Days,Perc.Low.Birth.Weight,Perc.Smokers,Perc.Obese,Perc.Physically.Inactive,Perc.Excessive.Drinking,MV.Mortality.Rate,Chlamydia.Rate,Teen.Birth.Rate,Perc.Uninsured,Pr.Care.Physician.Ratio,Dentist.Ratio,Prev.Hosp.Stay.Rate,Perc.Diabetic.Screening,Perc.Mammography,Perc.High.School.Grad,Perc.Some.College,Perc.Unemployed,Perc.Children.in.Poverty,Perc.No.Soc.Emo.Support,Perc.Single.Parent.HH,Violent.Crime.Rate,Avg.Daily.Particulates,Perc.pop.in.viol,Rec.Facility.Rate,Perc.Limited.Access,Perc.Fast.Foods,source
33,1344,22.0,4.4,4.1,9.5,29.0,33,31,15.0,23.0,289.0,54.0,19,2600.0,3787.0,95.0,88.0,62.8,76.0,49.4,12.2,25,25.0,39.0,352.0,12.6,29.0,11.7,11,47.0,train
33,1357,22.0,4.2,4.3,9.8,25.0,32,30,10.0,18.0,400.0,54.0,21,2561.0,2852.0,60.0,90.0,66.5,81.0,50.5,11.6,29,23.0,34.0,376.0,13.0,0.0,7.2,9,44.0,train
33,1362,23.0,4.5,4.5,8.8,26.0,31,31,9.0,20.0,282.0,57.0,20,1831.0,4599.0,72.0,86.0,65.3,73.0,54.5,14.8,32,22.0,27.0,280.0,13.4,3.0,5.9,10,41.0,train
33,1375,24.0,3.4,2.5,9.3,18.0,36,29,11.0,32.0,353.0,65.0,24,2270.0,3803.0,85.0,89.0,67.1,76.0,43.4,9.0,31,25.0,44.0,292.0,12.8,0.0,7.9,2,52.0,train
33,1414,25.0,3.8,3.2,12.4,26.0,36,29,9.0,24.0,490.0,70.0,19,1244.0,4203.0,84.0,83.0,66.8,76.0,41.5,17.5,44,23.0,54.0,530.0,13.2,3.0,5.5,8,54.0,train
33,1493,27.0,5.6,5.4,9.9,26.0,26,32,13.0,20.0,535.0,50.0,19,2089.0,3684.0,58.0,92.0,69.1,81.0,52.4,11.5,25,22.0,29.0,251.0,13.1,11.0,11.6,3,47.0,train
33,1509,18.0,3.6,5.0,9.7,36.0,28,26,11.0,20.0,184.0,36.0,17,5262.0,7970.0,83.0,84.0,58.4,86.0,46.4,9.7,21,26.0,29.0,305.0,12.7,90.0,6.3,6,44.0,train
33,1611,16.0,3.1,3.0,7.6,18.0,28,22,13.0,15.0,218.0,37.0,18,1789.0,5237.0,60.0,88.0,62.9,89.0,65.2,9.3,14,16.0,19.0,212.0,13.3,0.0,9.9,4,57.0,train
33,1658,21.0,3.0,3.8,14.5,22.0,37,31,6.0,34.0,501.0,52.0,22,6981.0,5528.0,53.0,87.0,68.8,84.0,45.6,13.9,37,21.0,53.0,251.0,12.5,7.0,4.8,4,50.0,train
33,1665,19.0,4.2,2.5,11.4,18.0,35,30,7.0,17.0,552.0,67.0,19,2199.0,3336.0,92.0,89.0,65.4,80.0,56.1,13.5,36,21.0,49.0,923.0,12.3,0.0,0.0,10,53.0,train
33,1669,14.0,3.8,3.7,6.1,20.0,25,21,17.0,11.0,172.0,10.0,20,1244.0,1943.0,76.0,90.0,74.3,85.0,72.0,9.0,23,16.0,24.0,114.0,13.2,0.0,7.8,3,34.0,train
33,1674,19.0,4.0,3.6,8.9,24.0,33,32,10.0,19.0,682.0,59.0,20,1861.0,2471.0,57.0,86.0,71.1,80.0,56.6,9.4,32,25.0,40.0,477.0,12.6,0.0,12.2,8,52.0,train
33,1703,22.0,4.9,4.4,8.8,28.0,30,32,9.0,22.0,203.0,50.0,22,2389.0,3903.0,93.0,90.0,72.5,87.0,47.5,12.4,35,21.0,27.0,261.0,13.0,0.0,5.8,6,43.0,train
33,1712,17.0,3.4,3.3,9.6,12.0,32,32,11.0,23.0,1381.0,62.0,22,2324.0,2676.0,70.0,89.0,69.6,73.0,51.9,13.5,36,22.0,44.0,466.0,12.5,0.0,4.9,3,51.0,train
33,1740,21.0,3.3,4.2,9.5,25.0,30,29,6.0,22.0,133.0,50.0,21,3490.0,5528.0,87.0,92.0,65.0,82.0,47.7,9.8,28,24.0,21.0,269.0,12.9,5.0,13.0,0,43.0,train
34,94,11.0,2.1,2.1,4.7,18.0,27,27,19.0,18.0,190.0,23.0,11,1230.0,1927.0,40.0,92.0,74.1,86.0,72.8,3.8,14,18.0,23.0,59.0,8.1,0.0,18.1,7,33.0,train
34,170,13.0,3.0,2.4,5.6,23.0,32,28,22.0,28.0,78.0,18.0,13,2143.0,3350.0,73.0,86.0,59.0,92.0,72.6,3.4,14,19.0,19.0,0.0,6.9,16.0,0.0,14,20.0,train
34,175,11.0,2.3,1.4,6.0,10.0,30,32,18.0,28.0,222.0,26.0,14,1572.0,1613.0,86.0,74.0,69.4,88.0,71.9,2.3,10,12.0,8.0,98.0,6.9,0.0,0.0,6,50.0,train
34,219,10.0,2.8,2.5,7.0,15.0,25,21,19.0,10.0,367.0,23.0,9,1061.0,1407.0,39.0,86.0,72.4,86.0,79.1,3.1,11,15.0,25.0,234.0,7.1,0.0,12.2,5,49.0,train
34,266,10.0,2.6,2.3,6.5,17.0,28,22,22.0,8.0,377.0,19.0,10,2351.0,1584.0,51.0,90.0,77.9,87.0,80.7,3.4,12,14.0,24.0,246.0,8.7,0.0,15.3,3,51.0,train
34,463,9.0,2.4,2.7,4.8,17.0,29,30,24.0,28.0,57.0,17.0,13,2645.0,2794.0,42.0,92.0,66.7,95.0,73.7,3.0,13,19.0,9.0,57.0,7.9,0.0,18.9,21,38.0,train
34,506,15.0,2.6,3.0,6.0,18.0,27,33,22.0,28.0,294.0,35.0,14,2351.0,1235.0,54.0,96.0,76.2,80.0,67.6,5.1,14,16.0,26.0,56.0,7.1,0.0,0.0,10,39.0,train
34,527,13.0,2.7,2.4,6.0,13.0,32,32,17.0,28.0,28.0,35.0,18,1773.0,3599.0,71.0,95.0,79.5,96.0,60.5,6.7,17,26.0,15.0,14.0,7.2,0.0,28.2,17,43.0,train
34,567,11.0,2.8,1.6,6.0,19.0,28,30,25.0,28.0,30.0,28.0,10,1116.0,1705.0,54.0,88.0,72.7,98.0,80.1,3.3,10,24.0,29.0,0.0,7.3,0.0,29.9,5,75.0,train
34,998,12.0,2.4,3.2,6.0,25.0,34,30,30.0,48.0,157.0,31.0,16,6412.0,2780.0,96.0,89.0,63.8,90.0,74.1,1.7,16,18.0,28.0,17.0,7.2,3.0,0.0,15,11.0,train
34,1018,14.0,2.7,2.4,9.0,18.0,32,29,20.0,22.0,131.0,15.0,8,1203.0,2138.0,52.0,84.0,73.1,87.0,74.0,5.0,9,14.0,18.0,115.0,7.0,2.0,47.5,5,33.0,train
34,1070,12.0,2.9,2.5,6.9,19.0,31,27,22.0,18.0,390.0,27.0,11,2299.0,4028.0,40.0,87.0,70.9,82.0,71.5,4.0,15,16.0,23.0,174.0,7.0,0.0,3.6,7,43.0,train
34,1072,18.0,2.9,2.9,8.0,26.0,35,34,22.0,58.0,834.0,69.0,15,1546.0,4147.0,73.0,77.0,57.4,76.0,67.9,2.4,18,22.0,36.0,43.0,7.1,0.0,0.0,3,22.0,train
34,1093,10.0,2.2,1.6,6.0,15.0,30,31,25.0,28.0,192.0,35.0,13,3120.0,3200.0,61.0,92.0,69.0,91.0,67.6,4.2,13,17.0,29.0,106.0,7.6,0.0,0.0,28,25.0,train
34,1300,13.0,2.8,3.2,5.1,13.0,31,30,24.0,28.0,165.0,27.0,11,1357.0,1871.0,112.0,85.0,72.7,95.0,64.0,3.5,10,20.0,23.0,119.0,8.6,0.0,0.0,4,22.0,train
34,1322,11.0,2.8,2.4,7.5,20.0,32,29,22.0,21.0,214.0,22.0,11,2042.0,1575.0,55.0,88.0,60.2,88.0,75.1,4.1,12,15.0,21.0,118.0,9.3,2.0,6.1,13,43.0,train
34,1349,22.0,3.7,3.7,8.4,38.0,40,36,28.0,44.0,832.0,99.0,18,2333.0,1765.0,177.0,42.0,39.2,69.0,61.8,11.4,47,27.0,54.0,37.0,6.7,16.0,0.0,3,60.0,train
34,1402,10.0,2.0,3.2,6.0,19.0,30,31,29.0,28.0,131.0,35.0,11,2351.0,3846.0,82.0,94.0,72.4,93.0,63.7,3.0,9,20.0,16.0,33.0,8.7,0.0,0.0,6,14.0,train
34,1447,29.0,4.5,3.7,8.2,19.0,43,32,28.0,80.0,530.0,128.0,16,2351.0,4208.0,69.0,86.0,68.0,62.0,51.3,5.2,41,18.0,60.0,0.0,7.1,0.0,0.0,26,100.0,train
34,1495,13.0,3.0,2.5,5.7,18.0,29,28,20.0,13.0,298.0,18.0,11,1623.0,3157.0,54.0,86.0,74.2,87.0,68.8,2.0,11,15.0,21.0,170.0,6.9,0.0,12.3,8,48.0,train
34,1514,12.0,2.7,2.5,8.1,18.0,30,28,22.0,10.0,384.0,24.0,10,1407.0,1903.0,54.0,89.0,72.0,82.0,56.5,3.6,15,19.0,26.0,196.0,7.5,0.0,19.0,10,41.0,train
34,1656,11.0,2.7,2.3,6.0,18.0,30,28,22.0,11.0,590.0,38.0,11,1379.0,1619.0,64.0,90.0,78.6,84.0,72.8,3.4,14,15.0,22.0,200.0,7.0,0.0,8.1,13,49.0,train
34,1681,11.0,2.9,3.2,6.0,14.0,29,31,20.0,46.0,71.0,29.0,13,2101.0,1440.0,117.0,95.0,62.1,91.0,67.8,4.9,13,23.0,16.0,152.0,7.0,1.0,0.0,12,21.0,train
34,1708,11.0,2.7,2.3,5.9,31.0,30,32,26.0,23.0,330.0,39.0,11,1410.0,1156.0,57.0,85.0,63.1,81.0,68.1,1.1,11,16.0,25.0,219.0,7.4,0.0,22.2,4,58.0,train
35,5,18.0,5.6,4.6,8.3,24.0,31,35,9.0,25.0,95.0,56.0,17,3174.0,3613.0,127.0,83.0,52.6,86.0,38.7,12.7,34,19.0,33.0,51.0,13.1,0.0,0.0,2,67.0,train
35,26,13.0,3.6,3.7,8.4,22.0,37,27,16.0,11.0,498.0,52.0,14,1831.0,2077.0,89.0,86.0,59.3,83.0,53.5,9.6,29,18.0,41.0,517.0,13.2,9.0,12.2,6,66.0,train
35,59,9.0,3.5,3.2,7.0,18.0,30,30,15.0,13.0,181.0,24.0,17,1968.0,2513.0,58.0,86.0,63.0,92.0,52.9,9.4,20,18.0,22.0,56.0,13.9,0.0,7.5,1,49.0,train
35,61,18.0,3.9,4.2,7.8,28.0,31,32,22.0,16.0,151.0,44.0,16,2536.0,2990.0,87.0,81.0,62.8,84.0,45.5,10.6,29,22.0,34.0,155.0,14.1,0.0,9.9,8,53.0,train
35,73,12.0,3.0,3.4,6.5,15.0,35,26,15.0,17.0,220.0,33.0,13,1641.0,2904.0,61.0,87.0,57.6,95.0,59.1,7.4,14,23.0,21.0,40.0,13.4,0.0,6.5,1,57.0,train
35,124,16.0,5.0,5.2,7.9,22.0,31,30,22.0,13.0,178.0,39.0,14,2345.0,2747.0,131.0,81.0,60.1,88.0,50.4,8.6,24,20.0,32.0,91.0,13.7,0.0,7.1,5,60.0,train
35,203,14.0,3.4,3.2,7.8,21.0,34,33,11.0,18.0,201.0,41.0,15,2638.0,5678.0,106.0,86.0,57.0,85.0,39.4,10.6,25,19.0,25.0,48.0,13.2,0.0,2.2,4,52.0,train
35,282,13.0,3.8,3.7,8.2,21.0,34,27,17.0,23.0,117.0,41.0,14,4445.0,4533.0,75.0,88.0,62.1,84.0,48.1,9.2,23,16.0,30.0,126.0,13.4,0.0,0.0,0,49.0,train
35,340,15.0,4.3,4.0,7.0,25.0,30,25,13.0,11.0,227.0,38.0,13,1901.0,2770.0,80.0,84.0,61.1,88.0,60.8,8.6,16,21.0,28.0,104.0,13.3,0.0,11.6,9,57.0,train
35,343,19.0,4.1,4.5,8.8,21.0,29,33,9.0,17.0,186.0,48.0,13,1232.0,3074.0,94.0,83.0,53.7,85.0,51.6,13.1,23,19.0,34.0,91.0,13.4,0.0,9.5,3,58.0,train
35,369,19.0,4.8,3.5,7.7,20.0,36,29,14.0,14.0,138.0,40.0,16,1739.0,4471.0,100.0,84.0,64.1,87.0,45.2,10.2,27,22.0,30.0,52.0,14.5,0.0,5.6,6,57.0,train
35,390,21.0,4.9,4.8,7.7,27.0,32,31,16.0,18.0,165.0,43.0,18,2170.0,3732.0,90.0,85.0,61.7,91.0,44.0,11.2,29,19.0,28.0,61.0,13.9,0.0,5.4,6,60.0,train
35,403,16.0,3.4,3.4,7.5,21.0,34,29,15.0,18.0,208.0,47.0,16,3646.0,2111.0,69.0,85.0,60.0,88.0,43.8,11.2,29,19.0,33.0,127.0,13.6,0.0,13.7,2,64.0,train
35,421,15.0,3.3,4.0,10.4,19.0,28,26,18.0,6.0,771.0,41.0,15,2364.0,1183.0,76.0,82.0,66.9,75.0,66.1,8.0,29,20.0,44.0,616.0,13.7,0.0,10.1,4,54.0,train
35,430,21.0,3.0,3.0,6.5,19.0,32,32,13.0,20.0,174.0,39.0,15,2304.0,4466.0,75.0,84.0,60.8,90.0,48.7,8.7,19,17.0,21.0,167.0,13.3,0.0,9.4,2,52.0,train
35,450,16.0,3.9,3.7,6.3,18.0,29,29,10.0,18.0,182.0,41.0,14,1393.0,3056.0,94.0,87.0,65.0,93.0,54.4,9.3,19,15.0,32.0,98.0,12.6,6.0,5.1,6,48.0,train
35,452,8.0,2.3,2.7,7.2,11.0,26,21,21.0,7.0,145.0,15.0,8,2364.0,2432.0,58.0,88.0,66.1,95.0,83.3,6.1,6,17.0,16.0,94.0,13.6,0.0,17.7,2,57.0,train
35,530,18.0,5.1,5.0,8.0,24.0,29,29,20.0,10.0,392.0,40.0,14,1305.0,1788.0,90.0,85.0,65.3,87.0,57.8,8.7,21,22.0,34.0,290.0,13.3,9.0,13.0,8,45.0,train
35,548,23.0,4.9,5.1,8.5,21.0,30,31,15.0,13.0,207.0,59.0,16,2641.0,2965.0,69.0,87.0,46.5,92.0,44.2,9.3,25,19.0,40.0,152.0,13.4,0.0,10.3,2,63.0,train
35,569,14.0,3.7,4.0,9.4,21.0,31,25,19.0,9.0,703.0,45.0,15,1064.0,1317.0,70.0,85.0,60.1,83.0,69.4,7.6,27,19.0,39.0,537.0,13.5,0.0,10.2,6,59.0,train
35,585,19.0,5.0,6.1,10.1,21.0,33,39,17.0,16.0,110.0,55.0,15,2364.0,3543.0,127.0,89.0,74.3,82.0,49.4,10.2,33,25.0,27.0,110.0,12.8,0.0,6.5,4,79.0,train
35,598,7.0,2.8,3.2,6.1,18.0,24,21,20.0,10.0,96.0,10.0,13,1373.0,2480.0,64.0,85.0,66.4,91.0,65.5,6.5,12,17.0,15.0,37.0,13.9,0.0,13.9,3,49.0,train
35,646,12.0,2.6,2.8,7.4,17.0,30,23,13.0,9.0,313.0,19.0,12,1243.0,1419.0,51.0,77.0,56.2,89.0,73.2,8.4,19,14.0,29.0,116.0,13.4,0.0,11.1,6,56.0,train
35,659,14.0,3.6,3.3,8.1,29.0,31,32,16.0,11.0,227.0,43.0,15,1907.0,2134.0,100.0,83.0,68.0,82.0,44.5,10.2,33,19.0,34.0,164.0,13.7,0.0,7.5,5,67.0,train
35,670,13.0,3.2,4.0,10.0,20.0,27,25,20.0,8.0,795.0,44.0,14,2364.0,1576.0,68.0,85.0,65.9,79.0,66.4,8.6,28,21.0,41.0,582.0,13.4,0.0,15.7,7,51.0,train
35,715,21.0,3.0,4.3,7.9,21.0,32,35,9.0,21.0,200.0,50.0,17,2180.0,2593.0,106.0,88.0,55.3,87.0,46.3,12.7,31,20.0,30.0,128.0,13.3,10.0,6.9,2,57.0,train
35,725,15.0,2.7,2.6,5.0,11.0,31,27,15.0,13.0,45.0,16.0,27,2652.0,3928.0,82.0,90.0,55.3,93.0,24.4,6.1,24,19.0,6.0,37.0,14.1,0.0,4.7,1,40.0,train
35,749,14.0,3.0,3.8,7.1,21.0,32,33,15.0,18.0,255.0,46.0,15,1528.0,3343.0,97.0,84.0,65.9,89.0,44.0,11.7,22,22.0,31.0,52.0,13.5,7.0,6.7,4,65.0,train
35,846,13.0,4.0,3.0,6.3,24.0,28,27,13.0,17.0,71.0,26.0,16,2346.0,2931.0,74.0,75.0,58.2,87.0,52.9,8.7,23,16.0,25.0,155.0,13.8,0.0,4.9,4,58.0,train
35,889,28.0,7.0,6.6,11.4,25.0,40,37,12.0,15.0,159.0,50.0,15,2311.0,3942.0,105.0,79.0,62.5,82.0,46.8,8.4,29,28.0,37.0,121.0,12.8,0.0,4.8,6,71.0,train
35,922,11.0,4.0,3.4,8.2,18.0,33,31,15.0,25.0,255.0,44.0,14,1761.0,3558.0,65.0,87.0,60.9,93.0,44.3,9.3,21,12.0,34.0,128.0,13.5,0.0,4.4,3,56.0,train
35,925,16.0,3.1,3.2,7.8,21.0,32,28,19.0,8.0,317.0,36.0,12,1753.0,2372.0,89.0,83.0,68.8,83.0,60.9,8.0,24,19.0,35.0,268.0,13.6,27.0,7.6,7,58.0,train
35,968,18.0,4.9,4.5,9.3,27.0,32,31,16.0,13.0,358.0,60.0,15,2144.0,2115.0,107.0,86.0,63.4,76.0,43.4,9.7,28,22.0,41.0,143.0,13.7,0.0,9.0,17,64.0,train
35,1009,10.0,2.5,3.1,6.8,15.0,28,24,15.0,9.0,107.0,17.0,11,1725.0,2093.0,76.0,85.0,69.3,92.0,71.4,6.7,12,17.0,21.0,28.0,13.8,0.0,11.6,4,55.0,train
35,1011,24.0,5.1,3.0,9.0,21.0,32,32,15.0,19.0,152.0,50.0,17,7914.0,5989.0,113.0,88.0,63.3,83.0,48.4,13.5,35,19.0,32.0,84.0,12.9,0.0,0.0,10,70.0,train
35,1018,15.0,2.1,2.8,5.0,15.0,28,27,15.0,18.0,113.0,27.0,14,2148.0,3750.0,65.0,78.0,61.6,97.0,54.4,5.9,12,19.0,17.0,91.0,13.2,0.0,9.8,2,46.0,train
35,1024,12.0,3.8,5.2,7.7,20.0,30,30,20.0,13.0,226.0,38.0,14,2135.0,2353.0,72.0,85.0,63.6,92.0,58.0,8.7,21,20.0,30.0,59.0,13.4,25.0,14.6,3,58.0,train
35,1052,15.0,3.0,3.0,8.6,21.0,34,33,6.0,24.0,102.0,29.0,15,7304.0,7387.0,100.0,83.0,66.0,87.0,40.9,11.2,28,17.0,30.0,80.0,13.4,0.0,6.8,2,40.0,train
35,1065,15.0,4.0,3.8,9.0,21.0,36,31,10.0,14.0,126.0,38.0,16,1504.0,7618.0,100.0,82.0,61.3,89.0,44.4,12.8,31,19.0,33.0,63.0,13.3,0.0,0.0,3,25.0,train
35,1069,15.0,5.2,5.0,7.9,21.0,30,32,15.0,20.0,124.0,35.0,15,5804.0,8797.0,106.0,79.0,62.1,85.0,50.4,9.2,23,21.0,22.0,36.0,13.8,0.0,5.7,0,70.0,train
35,1080,16.0,3.4,3.7,9.3,24.0,29,32,15.0,14.0,286.0,46.0,14,1566.0,1914.0,93.0,84.0,67.3,92.0,49.3,11.6,30,24.0,35.0,182.0,13.6,0.0,7.0,9,61.0,train
35,1174,13.0,2.3,2.4,7.4,24.0,34,26,15.0,14.0,138.0,30.0,13,1592.0,2792.0,73.0,78.0,68.8,92.0,61.0,11.9,17,11.0,28.0,58.0,12.8,0.0,9.7,5,39.0,train
35,1200,17.0,2.5,3.3,7.9,21.0,30,31,11.0,31.0,143.0,39.0,15,2798.0,6558.0,87.0,85.0,59.9,92.0,48.6,8.9,20,19.0,28.0,72.0,12.8,0.0,10.2,7,73.0,train
35,1218,13.0,4.3,3.8,8.9,23.0,34,33,13.0,22.0,128.0,47.0,15,4010.0,4549.0,94.0,88.0,61.2,88.0,45.0,11.2,26,19.0,28.0,25.0,13.4,21.0,5.5,5,56.0,train
35,1256,14.0,3.3,3.3,7.5,27.0,30,29,16.0,10.0,195.0,17.0,14,2561.0,3255.0,86.0,82.0,63.0,90.0,59.9,8.3,18,13.0,30.0,101.0,14.1,1.0,9.3,5,59.0,train
35,1269,15.0,3.0,4.1,7.4,22.0,31,30,15.0,19.0,114.0,40.0,15,3247.0,7100.0,90.0,83.0,54.4,88.0,50.5,9.9,19,15.0,26.0,99.0,13.3,0.0,4.7,0,52.0,train
35,1285,9.0,2.0,1.5,5.4,11.0,31,28,22.0,19.0,162.0,25.0,12,2296.0,3861.0,60.0,85.0,63.9,96.0,60.9,7.8,10,22.0,17.0,30.0,13.0,10.0,2.9,3,42.0,train
35,1322,16.0,4.1,3.8,8.8,22.0,30,28,11.0,10.0,444.0,53.0,15,2037.0,1686.0,94.0,83.0,63.1,84.0,49.9,10.3,27,21.0,32.0,193.0,13.8,0.0,9.7,6,56.0,train
35,1355,30.0,5.5,5.5,9.2,33.0,35,29,13.0,19.0,260.0,57.0,15,1302.0,2484.0,97.0,88.0,64.8,85.0,46.2,9.9,28,23.0,33.0,318.0,13.2,0.0,6.4,4,62.0,train
35,1436,16.0,2.9,3.6,6.9,23.0,30,30,18.0,12.0,251.0,49.0,14,2056.0,4540.0,69.0,84.0,61.1,92.0,47.3,9.2,16,22.0,31.0,125.0,13.4,0.0,14.2,5,48.0,train
35,1495,14.0,3.2,3.6,9.1,23.0,32,27,15.0,10.0,342.0,35.0,15,1326.0,1942.0,64.0,86.0,65.6,88.0,60.1,9.2,25,19.0,35.0,297.0,14.2,0.0,10.4,7,52.0,train
35,1611,10.0,2.7,3.6,7.3,22.0,34,26,24.0,13.0,281.0,29.0,11,2756.0,2633.0,59.0,89.0,60.9,90.0,64.3,7.2,10,11.0,17.0,47.0,13.5,0.0,5.7,2,51.0,train
35,1665,15.0,4.4,3.2,7.8,22.0,33,24,12.0,15.0,144.0,34.0,15,1371.0,2760.0,100.0,83.0,65.9,89.0,54.6,8.2,22,19.0,27.0,108.0,13.1,0.0,13.0,3,60.0,train
35,1674,12.0,2.4,3.2,6.7,18.0,32,24,12.0,14.0,170.0,25.0,17,1877.0,2803.0,67.0,85.0,64.7,88.0,46.3,7.7,22,19.0,20.0,95.0,14.0,5.0,5.2,4,45.0,train
35,1725,13.0,3.0,3.6,6.7,14.0,30,25,17.0,12.0,278.0,17.0,12,1530.0,3660.0,73.0,78.0,67.1,93.0,69.2,8.3,14,22.0,24.0,71.0,12.8,1.0,8.8,6,52.0,train
35,1736,14.0,4.6,3.8,6.8,21.0,33,32,15.0,23.0,190.0,41.0,15,3768.0,3266.0,63.0,90.0,61.7,93.0,54.0,9.8,14,19.0,22.0,31.0,13.5,0.0,8.8,2,48.0,train
36,4,25.0,4.4,2.9,8.6,31.0,36,33,13.0,28.0,295.0,80.0,25,2068.0,4568.0,180.0,53.0,48.2,71.0,36.4,7.3,34,22.0,33.0,381.0,10.8,0.0,0.0,4,53.0,train
36,19,13.0,3.5,3.6,7.2,23.0,31,34,11.0,35.0,53.0,25.0,24,2532.0,6697.0,70.0,82.0,65.4,95.0,40.6,4.8,22,19.0,25.0,42.0,9.9,21.0,0.0,19,20.0,train
36,69,25.0,6.3,5.7,8.4,23.0,32,29,9.0,40.0,324.0,67.0,26,1421.0,3741.0,125.0,73.0,39.5,91.0,40.7,7.3,33,18.0,30.0,163.0,10.4,65.0,0.0,18,33.0,train
36,115,14.0,3.5,2.0,8.1,25.0,32,33,9.0,41.0,107.0,38.0,25,1883.0,5693.0,92.0,74.0,45.3,84.0,43.9,3.3,17,19.0,21.0,102.0,10.3,1.0,0.0,12,43.0,train
36,118,19.0,4.6,4.2,9.1,29.0,35,34,13.0,42.0,240.0,85.0,22,1694.0,2176.0,117.0,73.0,51.6,66.0,41.2,3.5,23,15.0,34.0,209.0,9.7,0.0,4.5,6,38.0,train
36,151,20.0,3.6,3.6,10.0,23.0,33,31,17.0,34.0,142.0,66.0,22,1981.0,2016.0,90.0,74.0,49.6,88.0,44.1,6.8,28,26.0,35.0,153.0,9.8,61.0,0.0,23,33.0,train
36,206,24.0,5.1,5.1,7.9,29.0,33,32,9.0,26.0,342.0,65.0,25,2240.0,3362.0,141.0,72.0,52.7,80.0,54.6,5.4,28,21.0,34.0,382.0,10.5,16.0,9.4,7,56.0,train
36,231,20.0,3.6,4.0,7.5,27.0,33,33,10.0,40.0,311.0,69.0,26,3708.0,5267.0,93.0,73.0,52.7,77.0,41.4,6.8,27,19.0,33.0,271.0,9.9,61.0,0.0,14,44.0,train
36,247,13.0,3.7,3.7,7.7,22.0,33,30,16.0,17.0,155.0,34.0,16,2584.0,2700.0,70.0,82.0,61.0,85.0,66.8,5.0,12,19.0,26.0,504.0,9.9,49.0,6.9,6,55.0,train
36,261,19.0,4.1,4.8,9.4,23.0,35,36,9.0,30.0,364.0,72.0,23,2070.0,1791.0,85.0,75.0,51.7,80.0,41.7,5.1,24,20.0,40.0,816.0,10.2,29.0,8.4,3,42.0,train
36,303,24.0,5.3,4.5,7.8,28.0,36,31,13.0,23.0,372.0,50.0,30,1626.0,1891.0,63.0,50.0,53.3,74.0,59.3,5.7,33,19.0,39.0,245.0,10.6,3.0,4.2,12,50.0,train
36,323,12.0,2.9,1.5,8.0,25.0,31,37,11.0,56.0,40.0,63.0,33,2470.0,2477.0,114.0,76.0,44.4,100.0,43.3,3.8,28,15.0,37.0,118.0,10.7,0.0,0.0,19,50.0,train
36,341,14.0,3.7,3.7,7.0,21.0,30,26,15.0,10.0,237.0,24.0,18,1976.0,2701.0,73.0,80.0,62.9,82.0,68.5,5.1,16,16.0,26.0,347.0,10.1,23.0,8.6,6,54.0,train
36,392,18.0,5.0,2.6,7.7,25.0,34,37,11.0,36.0,258.0,64.0,22,6193.0,3648.0,59.0,69.0,54.0,86.0,48.2,5.3,25,19.0,33.0,96.0,10.0,89.0,0.0,2,50.0,train
36,399,20.0,3.7,3.9,9.0,22.0,34,34,15.0,28.0,339.0,67.0,23,2152.0,3223.0,94.0,73.0,57.9,87.0,44.5,6.0,27,23.0,31.0,187.0,9.4,40.0,0.0,7,29.0,train
36,404,20.0,4.3,4.3,8.4,29.0,34,34,15.0,26.0,304.0,56.0,23,2418.0,3747.0,109.0,82.0,48.7,69.0,52.1,7.2,25,21.0,31.0,188.0,10.2,33.0,5.7,6,48.0,train
36,452,26.0,5.1,4.4,7.9,25.0,31,37,11.0,28.0,198.0,63.0,26,2077.0,2328.0,87.0,67.0,58.9,86.0,35.2,6.5,33,21.0,33.0,256.0,10.1,1.0,2.4,10,36.0,train
36,461,20.0,5.5,3.1,6.0,25.0,32,35,4.0,61.0,146.0,41.0,26,2415.0,4924.0,88.0,72.0,65.3,100.0,56.4,3.3,19,15.0,20.0,44.0,9.7,0.0,0.0,38,43.0,train
36,588,14.0,3.7,3.3,8.3,23.0,32,30,16.0,21.0,381.0,65.0,22,1687.0,1840.0,82.0,79.0,61.6,83.0,56.6,4.1,25,22.0,33.0,401.0,9.8,4.0,9.9,9,50.0,train
36,636,17.0,2.6,3.0,7.4,19.0,33,31,11.0,43.0,133.0,22.0,23,2532.0,3648.0,92.0,81.0,60.7,91.0,57.7,3.7,19,19.0,32.0,82.0,9.7,6.0,0.0,24,43.0,train
36,652,18.0,3.4,3.8,10.7,25.0,32,35,5.0,23.0,192.0,78.0,22,2070.0,1471.0,129.0,78.0,58.9,82.0,44.1,7.7,30,11.0,15.0,167.0,9.8,0.0,0.0,2,25.0,train
36,689,20.0,4.0,4.0,6.8,25.0,30,37,11.0,60.0,54.0,50.0,27,3688.0,3729.0,103.0,80.0,64.9,80.0,48.7,3.6,18,19.0,18.0,98.0,10.2,0.0,0.0,17,20.0,train
36,696,20.0,4.0,3.7,8.9,17.0,32,35,8.0,41.0,118.0,78.0,27,2554.0,3212.0,111.0,70.0,49.2,81.0,44.2,7.2,31,20.0,29.0,288.0,10.6,40.0,0.0,17,33.0,train
36,777,19.0,3.9,3.6,9.6,25.0,35,33,11.0,23.0,495.0,73.0,21,1557.0,2089.0,125.0,82.0,63.0,75.0,60.4,5.3,26,20.0,30.0,214.0,9.8,69.0,3.8,7,49.0,train
