Avg.Daily.Particulates,Chlamydia.Rate,County,Dentist.Ratio,FIPS,MV.Mortality.Rate,Mentally.Unhealthy.Days,Perc.Children.in.Poverty,Perc.Diabetic.Screening,Perc.Excessive.Drinking,Perc.Fair.Poor.Health,Perc.Fast.Foods,Perc.High.School.Grad,Perc.Limited.Access,Perc.Low.Birth.Weight,Perc.Mammography,Perc.No.Soc.Emo.Support,Perc.Obese,Perc.Physically.Inactive,Perc.Single.Parent.HH,Perc.Smokers,Perc.Some.College,Perc.Unemployed,Perc.Uninsured,Perc.pop.in.viol,Physically.Unhealthy.Days,Pr.Care.Physician.Ratio,Prev.Hosp.Stay.Rate,Rec.Facility.Rate,State,Teen.Birth.Rate,Violent.Crime.Rate,YPLL.Rate,source,FIPS1,FIPS2
14.0,267.0,1693,2916.0,47185,32.0,3.0,30.0,85.0,3.0,23.0,50.0,90.0,6.0,8.0,62.0,29.0,33.0,36.0,30.0,28.0,36.0,11.0,18.0,0.0,5.0,3232.0,92.0,4.0,42,61.0,369.0,10088.0,train,47,185
14.0,183.0,1712,3508.0,47189,16.0,4.0,17.0,84.0,13.0,17.0,51.0,90.0,4.0,8.0,65.0,22.0,30.0,29.0,25.0,31.0,61.0,8.0,13.0,0.0,5.0,2603.0,84.0,8.0,42,37.0,463.0,7006.0,train,47,189
10.0,255.0,34,6052.0,48001,29.0,4.0,27.0,83.0,26.0,21.0,54.0,95.0,10.0,9.0,63.0,30.0,33.0,32.0,36.0,21.0,40.0,9.0,26.0,2.0,4.0,2655.0,75.0,5.0,43,73.0,330.0,10526.0,train,48,001
11.0,352.0,36,3730.0,48003,25.0,2.0,18.0,72.0,4.0,14.0,39.0,91.0,14.0,11.0,51.0,19.0,30.0,28.0,35.0,15.0,47.0,5.0,27.0,100.0,2.0,1855.0,88.0,0.0,43,81.0,489.0,7970.0,train,48,003
10.0,432.0,38,2997.0,48005,23.0,4.0,29.0,82.0,9.0,25.0,62.0,88.0,13.0,9.0,65.0,26.0,32.0,29.0,36.0,22.0,51.0,8.0,26.0,18.0,5.0,1449.0,93.0,7.0,43,74.0,362.0,8965.0,train,48,005
9.0,592.0,48,3372.0,48007,20.0,2.0,38.0,89.0,11.0,13.0,29.0,87.0,17.0,8.0,72.0,19.0,28.0,29.0,38.0,13.0,50.0,8.0,27.0,2.0,4.0,2104.0,61.0,9.0,43,73.0,194.0,11924.0,train,48,007
10.0,144.0,50,3945.0,48009,16.0,3.0,17.0,85.0,11.0,17.0,67.0,100.0,6.0,8.0,68.0,19.0,28.0,29.0,21.0,15.0,48.0,6.0,26.0,3.0,3.0,9070.0,90.0,0.0,43,38.0,118.0,6693.0,train,48,009
9.0,243.0,75,7163.0,48015,26.0,4.0,20.0,85.0,11.0,17.0,54.0,95.0,4.0,7.0,65.0,19.0,30.0,27.0,24.0,18.0,51.0,8.0,24.0,2.0,4.0,5688.0,65.0,7.0,43,44.0,221.0,7334.0,train,48,015
10.0,475.0,81,3648.0,48017,26.0,3.0,28.0,74.0,11.0,17.0,43.0,95.0,4.0,9.0,59.0,19.0,29.0,29.0,13.0,15.0,49.0,7.0,34.0,0.0,3.0,1438.0,125.0,14.0,43,111.0,273.0,7314.0,train,48,017
9.0,283.0,104,5115.0,48021,27.0,3.0,23.0,79.0,11.0,12.0,49.0,84.0,18.0,7.0,60.0,17.0,31.0,27.0,27.0,15.0,46.0,8.0,27.0,0.0,3.0,3234.0,81.0,5.0,43,55.0,455.0,7097.0,train,48,021
10.0,188.0,110,3795.0,48023,37.0,3.0,32.0,69.0,6.0,13.0,50.0,100.0,4.0,11.0,41.0,19.0,27.0,29.0,17.0,15.0,74.0,6.0,28.0,0.0,4.0,2924.0,160.0,0.0,43,74.0,552.0,10550.0,train,48,023
9.0,509.0,121,6562.0,48025,18.0,6.0,36.0,79.0,11.0,17.0,55.0,86.0,12.0,9.0,61.0,19.0,29.0,25.0,38.0,6.0,40.0,9.0,23.0,1.0,4.0,3541.0,109.0,9.0,43,77.0,297.0,6942.0,train,48,025
10.0,1293.0,123,1637.0,48027,15.0,3.0,23.0,81.0,15.0,20.0,56.0,86.0,13.0,9.0,65.0,16.0,29.0,28.0,37.0,23.0,63.0,8.0,21.0,2.0,4.0,1231.0,59.0,6.0,43,68.0,435.0,7326.0,train,48,027
9.0,667.0,142,1422.0,48029,12.0,3.0,26.0,81.0,19.0,17.0,52.0,82.0,12.0,9.0,62.0,22.0,28.0,22.0,36.0,16.0,61.0,8.0,23.0,0.0,4.0,1511.0,57.0,7.0,43,60.0,576.0,6964.0,train,48,029
10.0,172.0,153,2657.0,48031,35.0,3.0,21.0,86.0,11.0,17.0,33.0,96.0,2.0,7.0,51.0,19.0,29.0,26.0,26.0,15.0,59.0,6.0,27.0,51.0,3.0,3508.0,51.0,0.0,43,37.0,215.0,7960.0,train,48,031
9.0,343.0,186,2779.0,48039,18.0,3.0,17.0,80.0,12.0,12.0,53.0,89.0,7.0,8.0,58.0,24.0,27.0,26.0,27.0,18.0,64.0,9.0,21.0,8.0,3.0,1581.0,74.0,7.0,43,52.0,202.0,6795.0,train,48,039
9.0,506.0,187,2550.0,48041,12.0,3.0,24.0,79.0,14.0,13.0,57.0,83.0,18.0,8.0,64.0,17.0,30.0,22.0,38.0,15.0,66.0,6.0,22.0,0.0,4.0,1304.0,66.0,9.0,43,28.0,434.0,5753.0,train,48,041
13.0,217.0,192,4681.0,48043,25.0,4.0,24.0,80.0,11.0,17.0,35.0,92.0,11.0,9.0,50.0,19.0,27.0,26.0,22.0,15.0,64.0,5.0,28.0,0.0,5.0,2321.0,89.0,0.0,43,56.0,233.0,4839.0,train,48,043
10.0,412.0,203,3618.0,48049,21.0,3.0,31.0,76.0,12.0,24.0,56.0,93.0,16.0,9.0,59.0,19.0,31.0,28.0,30.0,24.0,46.0,7.0,27.0,5.0,5.0,1733.0,104.0,13.0,43,60.0,354.0,9956.0,train,48,049
10.0,220.0,222,2308.0,48053,34.0,3.0,27.0,83.0,11.0,8.0,45.0,97.0,13.0,7.0,66.0,16.0,28.0,28.0,34.0,15.0,45.0,6.0,30.0,5.0,2.0,2252.0,80.0,9.0,43,55.0,192.0,7160.0,train,48,053
9.0,504.0,234,4611.0,48055,26.0,3.0,27.0,89.0,10.0,17.0,55.0,91.0,8.0,8.0,60.0,19.0,32.0,25.0,42.0,15.0,38.0,9.0,28.0,4.0,3.0,2723.0,131.0,3.0,43,63.0,413.0,6473.0,train,48,055
10.0,177.0,237,6803.0,48059,26.0,4.0,26.0,82.0,11.0,16.0,67.0,97.0,6.0,9.0,63.0,19.0,31.0,25.0,21.0,15.0,58.0,6.0,24.0,0.0,4.0,4510.0,60.0,0.0,43,45.0,96.0,9349.0,train,48,059
9.0,352.0,244,4379.0,48061,9.0,3.0,47.0,82.0,17.0,29.0,45.0,87.0,16.0,8.0,55.0,32.0,27.0,23.0,36.0,14.0,44.0,12.0,38.0,10.0,4.0,2217.0,81.0,3.0,43,83.0,362.0,5908.0,train,48,061
11.0,298.0,245,2495.0,48063,41.0,3.0,36.0,85.0,11.0,17.0,58.0,97.0,6.0,7.0,67.0,19.0,31.0,28.0,35.0,15.0,41.0,9.0,29.0,0.0,3.0,1773.0,93.0,0.0,43,85.0,251.0,10848.0,train,48,063
11.0,282.0,266,3853.0,48067,26.0,3.0,26.0,81.0,11.0,17.0,41.0,96.0,4.0,9.0,54.0,19.0,30.0,34.0,43.0,15.0,53.0,11.0,22.0,35.0,6.0,3047.0,106.0,3.0,43,59.0,303.0,10641.0,train,48,067
10.0,310.0,268,8191.0,48069,36.0,3.0,31.0,79.0,2.0,17.0,56.0,99.0,3.0,7.0,43.0,19.0,30.0,30.0,30.0,9.0,38.0,6.0,36.0,0.0,3.0,2709.0,101.0,0.0,43,84.0,185.0,6002.0,train,48,069
10.0,100.0,281,3554.0,48071,28.0,3.0,14.0,77.0,11.0,17.0,59.0,99.0,4.0,7.0,56.0,19.0,29.0,30.0,21.0,15.0,61.0,9.0,20.0,14.0,5.0,8828.0,142.0,6.0,43,40.0,296.0,7620.0,train,48,071
10.0,370.0,303,4135.0,48073,37.0,3.0,32.0,85.0,14.0,27.0,63.0,92.0,8.0,8.0,69.0,22.0,33.0,30.0,36.0,15.0,38.0,9.0,31.0,13.0,5.0,3636.0,94.0,6.0,43,73.0,429.0,9433.0,train,48,073
10.0,158.0,334,3945.0,48077,28.0,4.0,18.0,74.0,11.0,17.0,33.0,96.0,9.0,8.0,55.0,8.0,30.0,33.0,21.0,15.0,61.0,6.0,24.0,55.0,3.0,3582.0,122.0,0.0,43,35.0,110.0,8585.0,train,48,077
10.0,320.0,349,3222.0,48079,25.0,3.0,33.0,83.0,11.0,17.0,33.0,97.0,10.0,8.0,52.0,19.0,30.0,29.0,18.0,15.0,38.0,9.0,34.0,79.0,3.0,3144.0,59.0,0.0,43,80.0,110.0,12777.0,train,48,079
10.0,211.0,355,3360.0,48081,25.0,3.0,21.0,87.0,11.0,17.0,25.0,100.0,37.0,10.0,58.0,19.0,31.0,33.0,27.0,15.0,56.0,7.0,33.0,59.0,3.0,2924.0,60.0,0.0,43,36.0,68.0,11760.0,train,48,081
10.0,202.0,358,4467.0,48083,40.0,3.0,39.0,80.0,11.0,17.0,42.0,94.0,8.0,10.0,54.0,19.0,27.0,34.0,34.0,15.0,50.0,7.0,30.0,0.0,2.0,1779.0,68.0,11.0,43,84.0,112.0,11181.0,train,48,083
9.0,211.0,366,3536.0,48089,31.0,3.0,26.0,83.0,11.0,17.0,52.0,96.0,6.0,7.0,54.0,19.0,29.0,31.0,32.0,13.0,42.0,7.0,29.0,0.0,3.0,1305.0,95.0,19.0,43,52.0,337.0,7094.0,train,48,089
9.0,203.0,372,1699.0,48091,16.0,2.0,16.0,86.0,18.0,13.0,45.0,93.0,6.0,7.0,63.0,19.0,26.0,26.0,21.0,14.0,67.0,7.0,21.0,0.0,2.0,1585.0,55.0,11.0,43,44.0,283.0,6074.0,train,48,091
10.0,186.0,373,4713.0,48093,28.0,4.0,36.0,77.0,9.0,17.0,43.0,96.0,5.0,7.0,57.0,19.0,28.0,29.0,21.0,15.0,46.0,7.0,35.0,73.0,6.0,1997.0,96.0,14.0,43,75.0,222.0,8645.0,train,48,093
10.0,299.0,382,2794.0,48097,24.0,3.0,24.0,80.0,8.0,17.0,40.0,96.0,3.0,8.0,59.0,19.0,33.0,28.0,26.0,12.0,51.0,5.0,29.0,0.0,2.0,3203.0,85.0,8.0,43,62.0,263.0,9303.0,train,48,097
12.0,137.0,401,4465.0,48103,25.0,3.0,15.0,77.0,11.0,17.0,20.0,86.0,3.0,12.0,65.0,19.0,30.0,29.0,25.0,15.0,38.0,7.0,27.0,100.0,3.0,4379.0,138.0,0.0,43,57.0,163.0,6423.0,train,48,103
11.0,350.0,408,3767.0,48105,25.0,3.0,26.0,79.0,11.0,17.0,50.0,94.0,4.0,8.0,40.0,19.0,30.0,27.0,32.0,2.0,41.0,5.0,32.0,0.0,3.0,3718.0,68.0,0.0,43,93.0,292.0,7401.0,train,48,105
10.0,528.0,410,3945.0,48107,27.0,4.0,40.0,75.0,11.0,17.0,50.0,91.0,2.0,10.0,46.0,19.0,28.0,31.0,30.0,15.0,40.0,9.0,27.0,2.0,4.0,3030.0,94.0,0.0,43,110.0,141.0,8003.0,train,48,107
10.0,463.0,425,3393.0,48111,29.0,3.0,22.0,81.0,6.0,12.0,31.0,89.0,16.0,8.0,56.0,19.0,28.0,29.0,23.0,15.0,45.0,5.0,34.0,0.0,3.0,1349.0,89.0,0.0,43,105.0,210.0,9329.0,train,48,111
11.0,657.0,426,1526.0,48113,11.0,3.0,30.0,84.0,14.0,17.0,53.0,81.0,8.0,8.0,65.0,27.0,31.0,25.0,37.0,16.0,52.0,8.0,31.0,2.0,3.0,1584.0,59.0,7.0,43,71.0,549.0,7187.0,train,48,113
10.0,419.0,439,4002.0,48115,21.0,3.0,32.0,85.0,11.0,17.0,62.0,88.0,11.0,11.0,54.0,19.0,31.0,29.0,26.0,15.0,34.0,8.0,27.0,8.0,3.0,3465.0,80.0,7.0,43,97.0,231.0,6904.0,train,48,115
11.0,210.0,453,3945.0,48119,32.0,3.0,32.0,84.0,1.0,17.0,33.0,97.0,3.0,8.0,58.0,19.0,29.0,30.0,35.0,3.0,42.0,9.0,27.0,0.0,3.0,2924.0,95.0,0.0,43,50.0,155.0,9248.0,train,48,119
9.0,304.0,445,7295.0,48123,20.0,4.0,28.0,79.0,11.0,9.0,55.0,94.0,8.0,8.0,58.0,19.0,28.0,26.0,40.0,15.0,42.0,7.0,25.0,0.0,3.0,2512.0,121.0,5.0,43,63.0,185.0,8701.0,train,48,123
9.0,370.0,468,5073.0,48127,35.0,3.0,40.0,70.0,11.0,17.0,54.0,82.0,14.0,8.0,38.0,19.0,29.0,27.0,40.0,15.0,38.0,7.0,28.0,0.0,3.0,2008.0,153.0,0.0,43,92.0,620.0,7316.0,train,48,127
10.0,816.0,477,3922.0,48129,25.0,3.0,32.0,90.0,11.0,17.0,64.0,92.0,5.0,8.0,49.0,19.0,30.0,29.0,32.0,15.0,62.0,6.0,34.0,0.0,3.0,3682.0,45.0,0.0,43,35.0,201.0,9323.0,train,48,129
9.0,407.0,494,3945.0,48131,25.0,3.0,39.0,83.0,0.0,17.0,50.0,80.0,18.0,11.0,46.0,19.0,30.0,27.0,37.0,15.0,32.0,9.0,24.0,41.0,3.0,2924.0,132.0,0.0,43,89.0,506.0,8741.0,train,48,131
10.0,172.0,501,4871.0,48133,26.0,4.0,30.0,79.0,10.0,18.0,52.0,90.0,11.0,8.0,50.0,19.0,29.0,29.0,30.0,15.0,44.0,7.0,29.0,6.0,6.0,3720.0,134.0,16.0,43,55.0,187.0,10217.0,train,48,133
10.0,335.0,521,4344.0,48139,16.0,3.0,18.0,85.0,20.0,16.0,54.0,93.0,7.0,7.0,63.0,17.0,30.0,25.0,28.0,19.0,56.0,8.0,23.0,1.0,4.0,2466.0,75.0,7.0,43,50.0,247.0,6420.0,train,48,139
12.0,546.0,515,3643.0,48141,12.0,3.0,34.0,76.0,17.0,26.0,51.0,82.0,12.0,9.0,54.0,27.0,24.0,22.0,36.0,16.0,57.0,10.0,33.0,1.0,4.0,2310.0,56.0,6.0,43,71.0,431.0,5821.0,train,48,141
10.0,206.0,529,3064.0,48143,26.0,3.0,26.0,86.0,15.0,13.0,52.0,59.0,15.0,7.0,56.0,19.0,28.0,26.0,26.0,12.0,57.0,6.0,31.0,19.0,2.0,1650.0,79.0,13.0,43,31.0,219.0,5910.0,train,48,143
10.0,689.0,542,4987.0,48145,31.0,4.0,34.0,75.0,11.0,17.0,44.0,88.0,18.0,10.0,57.0,15.0,31.0,30.0,39.0,15.0,40.0,10.0,28.0,66.0,5.0,5960.0,87.0,0.0,43,62.0,215.0,9262.0,train,48,145
11.0,310.0,544,3707.0,48147,30.0,3.0,27.0,83.0,5.0,17.0,55.0,96.0,14.0,8.0,60.0,19.0,30.0,32.0,27.0,15.0,43.0,10.0,26.0,0.0,3.0,4846.0,87.0,6.0,43,59.0,157.0,8668.0,train,48,147
10.0,227.0,554,3976.0,48151,25.0,3.0,22.0,85.0,11.0,17.0,25.0,97.0,6.0,9.0,63.0,19.0,30.0,30.0,22.0,15.0,56.0,6.0,28.0,11.0,3.0,3954.0,67.0,0.0,43,48.0,264.0,10784.0,train,48,151
10.0,434.0,559,6458.0,48153,23.0,3.0,32.0,91.0,1.0,17.0,44.0,87.0,1.0,11.0,61.0,19.0,28.0,30.0,31.0,15.0,51.0,8.0,28.0,0.0,3.0,1605.0,125.0,0.0,43,96.0,362.0,9343.0,train,48,153
9.0,244.0,566,2539.0,48157,10.0,3.0,12.0,85.0,12.0,15.0,55.0,90.0,8.0,9.0,63.0,21.0,26.0,21.0,22.0,10.0,72.0,7.0,20.0,0.0,3.0,1522.0,61.0,7.0,43,26.0,347.0,4584.0,train,48,157
11.0,349.0,569,5363.0,48159,24.0,1.0,29.0,81.0,11.0,17.0,64.0,98.0,2.0,7.0,57.0,19.0,27.0,32.0,28.0,8.0,55.0,7.0,26.0,0.0,2.0,2653.0,155.0,0.0,43,62.0,181.0,8368.0,train,48,159
9.0,482.0,577,6829.0,48163,15.0,3.0,41.0,76.0,11.0,17.0,65.0,86.0,6.0,9.0,51.0,19.0,29.0,30.0,32.0,15.0,30.0,7.0,25.0,0.0,3.0,2869.0,122.0,6.0,43,97.0,222.0,7257.0,train,48,163
9.0,393.0,586,2775.0,48167,15.0,3.0,22.0,79.0,16.0,14.0,48.0,89.0,9.0,9.0,60.0,23.0,30.0,25.0,30.0,16.0,62.0,9.0,22.0,2.0,3.0,1532.0,73.0,8.0,43,48.0,394.0,7839.0,train,48,167
10.0,173.0,609,1686.0,48171,19.0,3.0,21.0,88.0,19.0,9.0,23.0,98.0,4.0,8.0,73.0,17.0,27.0,29.0,26.0,11.0,54.0,5.0,28.0,1.0,2.0,2924.0,37.0,16.0,43,51.0,55.0,5581.0,train,48,171
11.0,307.0,642,2055.0,48181,24.0,5.0,24.0,83.0,10.0,16.0,54.0,94.0,11.0,8.0,59.0,25.0,27.0,27.0,33.0,21.0,55.0,8.0,27.0,2.0,5.0,2087.0,72.0,11.0,43,61.0,282.0,8750.0,train,48,181
11.0,718.0,653,1468.0,48183,26.0,3.0,26.0,85.0,15.0,19.0,60.0,87.0,9.0,10.0,65.0,24.0,32.0,30.0,36.0,18.0,55.0,7.0,26.0,6.0,4.0,1296.0,69.0,7.0,43,75.0,715.0,9599.0,train,48,183
9.0,342.0,656,9886.0,48185,35.0,4.0,26.0,78.0,11.0,14.0,40.0,86.0,16.0,8.0,57.0,19.0,34.0,27.0,38.0,15.0,32.0,8.0,27.0,20.0,2.0,3806.0,78.0,4.0,43,60.0,286.0,9073.0,train,48,185
9.0,253.0,658,5165.0,48187,12.0,3.0,16.0,82.0,19.0,19.0,60.0,92.0,9.0,8.0,57.0,25.0,30.0,24.0,25.0,21.0,60.0,7.0,22.0,0.0,4.0,3079.0,68.0,2.0,43,45.0,238.0,5844.0,train,48,187
10.0,598.0,666,3264.0,48189,20.0,4.0,37.0,84.0,16.0,19.0,45.0,86.0,14.0,9.0,58.0,19.0,29.0,29.0,34.0,15.0,44.0,7.0,26.0,0.0,4.0,2598.0,86.0,11.0,43,101.0,257.0,7207.0,train,48,189
10.0,447.0,668,3411.0,48191,25.0,3.0,41.0,90.0,11.0,17.0,44.0,98.0,14.0,10.0,54.0,19.0,28.0,28.0,37.0,15.0,42.0,9.0,39.0,22.0,3.0,1683.0,104.0,0.0,43,71.0,246.0,9457.0,train,48,191
10.0,94.0,670,2189.0,48193,32.0,3.0,29.0,86.0,4.0,11.0,47.0,94.0,8.0,7.0,51.0,19.0,29.0,31.0,24.0,15.0,55.0,6.0,30.0,64.0,3.0,1215.0,190.0,0.0,43,49.0,281.0,8778.0,train,48,193
10.0,266.0,681,2090.0,48197,25.0,3.0,32.0,75.0,11.0,17.0,57.0,93.0,13.0,8.0,50.0,19.0,30.0,29.0,34.0,15.0,33.0,6.0,27.0,20.0,3.0,1040.0,124.0,0.0,43,68.0,297.0,4121.0,train,48,197
10.0,172.0,682,5015.0,48199,29.0,4.0,19.0,87.0,11.0,17.0,69.0,92.0,8.0,9.0,65.0,19.0,30.0,30.0,27.0,15.0,53.0,9.0,20.0,0.0,6.0,3652.0,83.0,4.0,43,52.0,156.0,8478.0,train,48,199
10.0,305.0,696,3218.0,48207,25.0,3.0,37.0,84.0,11.0,17.0,25.0,97.0,9.0,9.0,46.0,19.0,28.0,29.0,23.0,15.0,46.0,5.0,31.0,11.0,3.0,2946.0,85.0,0.0,43,71.0,105.0,8218.0,train,48,207
9.0,590.0,699,3179.0,48209,16.0,4.0,18.0,87.0,17.0,15.0,50.0,86.0,7.0,7.0,61.0,18.0,30.0,26.0,25.0,15.0,67.0,7.0,22.0,1.0,4.0,2261.0,59.0,11.0,43,30.0,227.0,5208.0,train,48,209
9.0,410.0,714,4798.0,48215,13.0,3.0,48.0,82.0,15.0,27.0,49.0,81.0,27.0,8.0,58.0,30.0,30.0,24.0,32.0,13.0,42.0,12.0,38.0,20.0,4.0,2235.0,82.0,4.0,43,87.0,360.0,5745.0,train,48,215
10.0,302.0,717,3595.0,48217,28.0,4.0,28.0,82.0,10.0,17.0,51.0,95.0,1.0,7.0,59.0,17.0,33.0,33.0,28.0,18.0,48.0,8.0,27.0,3.0,5.0,2341.0,90.0,9.0,43,65.0,110.0,9409.0,train,48,217
10.0,219.0,728,2478.0,48221,25.0,3.0,20.0,88.0,15.0,17.0,48.0,91.0,10.0,7.0,68.0,19.0,30.0,26.0,24.0,23.0,56.0,7.0,24.0,35.0,5.0,1975.0,56.0,8.0,43,57.0,163.0,6623.0,train,48,221
9.0,257.0,736,4438.0,48225,31.0,4.0,34.0,83.0,10.0,17.0,52.0,93.0,12.0,10.0,56.0,19.0,31.0,27.0,39.0,15.0,38.0,10.0,30.0,6.0,5.0,3953.0,109.0,0.0,43,66.0,223.0,9348.0,train,48,225
10.0,437.0,737,3424.0,48227,20.0,3.0,32.0,81.0,11.0,17.0,56.0,89.0,22.0,10.0,45.0,19.0,31.0,29.0,38.0,15.0,42.0,7.0,24.0,99.0,5.0,2917.0,102.0,3.0,43,88.0,578.0,9516.0,train,48,227
11.0,365.0,745,4010.0,48231,26.0,3.0,24.0,83.0,11.0,22.0,50.0,89.0,6.0,8.0,62.0,19.0,31.0,31.0,32.0,15.0,48.0,8.0,26.0,6.0,4.0,2698.0,85.0,6.0,43,57.0,449.0,9045.0,train,48,231
10.0,352.0,750,4458.0,48233,28.0,3.0,20.0,81.0,10.0,17.0,52.0,87.0,12.0,10.0,52.0,19.0,32.0,27.0,31.0,15.0,51.0,7.0,26.0,0.0,4.0,2766.0,67.0,9.0,43,70.0,1059.0,11253.0,train,48,233
9.0,341.0,777,4763.0,48239,22.0,2.0,23.0,86.0,11.0,17.0,50.0,91.0,6.0,7.0,63.0,19.0,30.0,27.0,32.0,15.0,56.0,7.0,24.0,1.0,3.0,7037.0,117.0,0.0,43,72.0,277.0,8981.0,train,48,239
10.0,423.0,779,3342.0,48241,22.0,3.0,28.0,81.0,14.0,17.0,50.0,93.0,9.0,10.0,58.0,19.0,30.0,35.0,31.0,23.0,44.0,12.0,25.0,2.0,5.0,2238.0,77.0,6.0,43,68.0,287.0,9998.0,train,48,241
10.0,488.0,782,2199.0,48245,19.0,4.0,29.0,83.0,13.0,16.0,53.0,87.0,11.0,10.0,66.0,27.0,32.0,31.0,44.0,23.0,51.0,11.0,28.0,6.0,4.0,1567.0,77.0,7.0,43,56.0,633.0,9440.0,train,48,245
9.0,472.0,790,5316.0,48247,25.0,3.0,36.0,86.0,11.0,17.0,50.0,88.0,1.0,10.0,45.0,0.0,29.0,28.0,36.0,15.0,28.0,7.0,30.0,100.0,3.0,5300.0,99.0,0.0,43,118.0,158.0,7908.0,train,48,247
9.0,627.0,791,4128.0,48249,23.0,3.0,38.0,82.0,11.0,17.0,62.0,78.0,10.0,11.0,49.0,19.0,32.0,27.0,39.0,15.0,41.0,7.0,24.0,7.0,5.0,2557.0,113.0,7.0,43,86.0,675.0,8743.0,train,48,249
10.0,284.0,793,3347.0,48251,21.0,5.0,20.0,84.0,19.0,22.0,63.0,90.0,7.0,8.0,59.0,21.0,32.0,30.0,27.0,20.0,48.0,8.0,25.0,4.0,5.0,2328.0,93.0,6.0,43,59.0,270.0,7907.0,train,48,251
10.0,233.0,795,2523.0,48253,15.0,3.0,31.0,78.0,11.0,17.0,71.0,97.0,8.0,8.0,52.0,19.0,31.0,30.0,25.0,13.0,32.0,8.0,26.0,0.0,3.0,2247.0,139.0,5.0,43,69.0,351.0,8442.0,train,48,253
9.0,121.0,807,4546.0,48255,21.0,2.0,32.0,75.0,11.0,13.0,47.0,93.0,10.0,9.0,54.0,19.0,30.0,28.0,38.0,15.0,32.0,8.0,23.0,6.0,3.0,2969.0,101.0,7.0,43,83.0,230.0,7224.0,train,48,255
9.0,228.0,815,1267.0,48259,17.0,2.0,15.0,84.0,11.0,11.0,47.0,98.0,2.0,7.0,71.0,13.0,24.0,25.0,18.0,14.0,70.0,6.0,19.0,13.0,3.0,2924.0,39.0,12.0,43,27.0,115.0,5325.0,train,48,259
10.0,202.0,822,1842.0,48265,23.0,4.0,27.0,83.0,15.0,18.0,47.0,87.0,12.0,10.0,68.0,17.0,29.0,24.0,37.0,23.0,53.0,6.0,28.0,2.0,4.0,1155.0,55.0,12.0,43,63.0,212.0,7880.0,train,48,265
10.0,65.0,827,2319.0,48267,25.0,3.0,35.0,66.0,11.0,17.0,22.0,100.0,5.0,9.0,51.0,19.0,27.0,27.0,32.0,15.0,47.0,7.0,34.0,0.0,3.0,2297.0,88.0,44.0,43,57.0,363.0,12280.0,train,48,267
9.0,717.0,843,2841.0,48273,11.0,2.0,35.0,87.0,11.0,16.0,53.0,80.0,17.0,9.0,55.0,19.0,30.0,27.0,42.0,8.0,64.0,7.0,26.0,2.0,3.0,2294.0,139.0,9.0,43,62.0,789.0,6664.0,train,48,273
10.0,188.0,846,3841.0,48275,25.0,3.0,35.0,81.0,11.0,17.0,25.0,100.0,6.0,10.0,59.0,19.0,28.0,28.0,32.0,15.0,49.0,6.0,32.0,12.0,3.0,3737.0,92.0,0.0,43,69.0,181.0,5193.0,train,48,275
10.0,351.0,871,6649.0,48281,23.0,3.0,28.0,82.0,4.0,17.0,48.0,95.0,8.0,6.0,61.0,19.0,30.0,27.0,30.0,15.0,56.0,7.0,28.0,10.0,2.0,2191.0,109.0,5.0,43,58.0,134.0,7270.0,train,48,281
9.0,203.0,855,2827.0,48283,26.0,3.0,42.0,79.0,11.0,17.0,50.0,85.0,28.0,9.0,42.0,19.0,30.0,27.0,44.0,15.0,29.0,7.0,29.0,0.0,3.0,2924.0,132.0,0.0,43,85.0,107.0,7369.0,train,48,283
9.0,125.0,888,3935.0,48285,15.0,1.0,19.0,83.0,12.0,17.0,33.0,98.0,5.0,8.0,61.0,17.0,27.0,29.0,27.0,15.0,50.0,6.0,25.0,16.0,4.0,1926.0,102.0,10.0,43,51.0,118.0,6018.0,train,48,285
10.0,121.0,916,3322.0,48295,50.0,3.0,18.0,87.0,0.0,17.0,33.0,89.0,31.0,9.0,56.0,19.0,29.0,31.0,25.0,15.0,45.0,5.0,31.0,0.0,3.0,2924.0,65.0,0.0,43,73.0,54.0,8372.0,train,48,295
9.0,200.0,919,6355.0,48297,28.0,3.0,28.0,84.0,11.0,17.0,44.0,88.0,3.0,8.0,52.0,19.0,28.0,30.0,19.0,15.0,44.0,6.0,24.0,36.0,3.0,2924.0,70.0,9.0,43,47.0,68.0,7727.0,train,48,297
10.0,171.0,921,2440.0,48299,17.0,1.0,29.0,85.0,11.0,7.0,59.0,90.0,13.0,8.0,65.0,17.0,27.0,30.0,37.0,17.0,56.0,8.0,24.0,29.0,3.0,1208.0,65.0,10.0,43,70.0,120.0,8867.0,train,48,299
10.0,657.0,933,2189.0,48303,16.0,3.0,26.0,83.0,16.0,17.0,61.0,85.0,10.0,10.0,63.0,21.0,27.0,26.0,36.0,21.0,63.0,6.0,23.0,5.0,4.0,1387.0,75.0,10.0,43,58.0,841.0,8190.0,train,48,303
10.0,203.0,943,5942.0,48305,45.0,3.0,30.0,80.0,5.0,12.0,80.0,96.0,15.0,11.0,48.0,19.0,29.0,29.0,35.0,10.0,45.0,7.0,29.0,81.0,4.0,1966.0,89.0,0.0,43,58.0,69.0,9616.0,train,48,305
10.0,278.0,989,4177.0,48307,25.0,3.0,37.0,82.0,11.0,14.0,42.0,98.0,5.0,10.0,46.0,19.0,28.0,31.0,24.0,15.0,36.0,6.0,29.0,94.0,3.0,2061.0,96.0,0.0,43,84.0,241.0,9758.0,train,48,307
